organization_id,source_system,source_record_id,ticket_id,customer_id,created_at,priority,category,status,first_response_minutes,resolution_minutes,satisfaction_score,source_updated_at,ingested_at,normalized_at
org_northstar_001,zendesk,zd_ticket_124,tkt_000124,cus_00132,2025-02-04T13:54:00Z,low,Performance,closed,42,601,5,2025-02-04T13:54:00Z,2025-02-04T13:54:00Z,2025-02-04T13:54:00Z
org_northstar_001,zendesk,zd_ticket_125,tkt_000125,cus_00021,2025-02-04T12:52:00Z,urgent,Bug,closed,67,288,4.9,2025-02-04T12:52:00Z,2025-02-04T12:52:00Z,2025-02-04T12:52:00Z
org_northstar_001,zendesk,zd_ticket_126,tkt_000126,cus_00263,2025-02-05T18:56:00Z,urgent,Billing,solved,21,561,4.9,2025-02-05T18:56:00Z,2025-02-05T18:56:00Z,2025-02-05T18:56:00Z
org_northstar_001,zendesk,zd_ticket_127,tkt_000127,cus_00381,2025-02-05T19:18:00Z,high,Billing,closed,52,440,5,2025-02-05T19:18:00Z,2025-02-05T19:18:00Z,2025-02-05T19:18:00Z
org_northstar_001,zendesk,zd_ticket_128,tkt_000128,cus_00082,2025-02-05T16:39:00Z,high,Login,open,28,114,2.9,2025-02-05T16:39:00Z,2025-02-05T16:39:00Z,2025-02-05T16:39:00Z
org_northstar_001,zendesk,zd_ticket_129,tkt_000129,cus_00244,2025-02-05T10:42:00Z,normal,Performance,closed,11,534,3.7,2025-02-05T10:42:00Z,2025-02-05T10:42:00Z,2025-02-05T10:42:00Z
org_northstar_001,zendesk,zd_ticket_130,tkt_000130,cus_00113,2025-02-05T11:58:00Z,normal,Integration,solved,27,488,3.9,2025-02-05T11:58:00Z,2025-02-05T11:58:00Z,2025-02-05T11:58:00Z
org_northstar_001,zendesk,zd_ticket_131,tkt_000131,cus_00107,2025-02-05T16:34:00Z,normal,Bug,solved,12,283,4.3,2025-02-05T16:34:00Z,2025-02-05T16:34:00Z,2025-02-05T16:34:00Z
org_northstar_001,zendesk,zd_ticket_132,tkt_000132,cus_00386,2025-02-05T10:48:00Z,normal,Billing,closed,46,115,3.2,2025-02-05T10:48:00Z,2025-02-05T10:48:00Z,2025-02-05T10:48:00Z
org_northstar_001,zendesk,zd_ticket_133,tkt_000133,cus_00241,2025-02-05T18:36:00Z,urgent,Billing,solved,19,529,3.5,2025-02-05T18:36:00Z,2025-02-05T18:36:00Z,2025-02-05T18:36:00Z
org_northstar_001,zendesk,zd_ticket_134,tkt_000134,cus_00419,2025-02-06T08:27:00Z,low,Integration,closed,17,454,4.3,2025-02-06T08:27:00Z,2025-02-06T08:27:00Z,2025-02-06T08:27:00Z
org_northstar_001,zendesk,zd_ticket_135,tkt_000135,cus_00166,2025-02-06T18:31:00Z,normal,Billing,closed,21,508,5,2025-02-06T18:31:00Z,2025-02-06T18:31:00Z,2025-02-06T18:31:00Z
org_northstar_001,zendesk,zd_ticket_136,tkt_000136,cus_00304,2025-02-06T11:43:00Z,low,Bug,closed,18,672,4.2,2025-02-06T11:43:00Z,2025-02-06T11:43:00Z,2025-02-06T11:43:00Z
org_northstar_001,zendesk,zd_ticket_137,tkt_000137,cus_00187,2025-02-06T18:47:00Z,normal,Bug,closed,34,321,4.4,2025-02-06T18:47:00Z,2025-02-06T18:47:00Z,2025-02-06T18:47:00Z
org_northstar_001,zendesk,zd_ticket_138,tkt_000138,cus_00319,2025-02-06T13:44:00Z,normal,How-to,closed,30,685,3.8,2025-02-06T13:44:00Z,2025-02-06T13:44:00Z,2025-02-06T13:44:00Z
org_northstar_001,zendesk,zd_ticket_139,tkt_000139,cus_00195,2025-02-07T12:52:00Z,normal,Performance,closed,18,232,4.7,2025-02-07T12:52:00Z,2025-02-07T12:52:00Z,2025-02-07T12:52:00Z
org_northstar_001,zendesk,zd_ticket_140,tkt_000140,cus_00221,2025-02-07T12:21:00Z,low,Bug,closed,12,154,5,2025-02-07T12:21:00Z,2025-02-07T12:21:00Z,2025-02-07T12:21:00Z
org_northstar_001,zendesk,zd_ticket_141,tkt_000141,cus_00290,2025-02-07T11:40:00Z,low,How-to,closed,35,399,4.1,2025-02-07T11:40:00Z,2025-02-07T11:40:00Z,2025-02-07T11:40:00Z
org_northstar_001,zendesk,zd_ticket_142,tkt_000142,cus_00403,2025-02-07T12:54:00Z,normal,Login,solved,26,784,3.5,2025-02-07T12:54:00Z,2025-02-07T12:54:00Z,2025-02-07T12:54:00Z
org_northstar_001,zendesk,zd_ticket_143,tkt_000143,cus_00321,2025-02-07T10:51:00Z,high,Bug,closed,32,147,3.9,2025-02-07T10:51:00Z,2025-02-07T10:51:00Z,2025-02-07T10:51:00Z
org_northstar_001,zendesk,zd_ticket_144,tkt_000144,cus_00297,2025-02-07T15:26:00Z,normal,Billing,solved,13,668,4.6,2025-02-07T15:26:00Z,2025-02-07T15:26:00Z,2025-02-07T15:26:00Z
org_northstar_001,zendesk,zd_ticket_145,tkt_000145,cus_00399,2025-02-07T14:15:00Z,normal,How-to,solved,22,682,4.6,2025-02-07T14:15:00Z,2025-02-07T14:15:00Z,2025-02-07T14:15:00Z
org_northstar_001,zendesk,zd_ticket_146,tkt_000146,cus_00435,2025-02-08T16:46:00Z,high,Billing,pending,35,532,4.8,2025-02-08T16:46:00Z,2025-02-08T16:46:00Z,2025-02-08T16:46:00Z
org_northstar_001,zendesk,zd_ticket_147,tkt_000147,cus_00249,2025-02-09T11:07:00Z,normal,Integration,solved,72,82,4.5,2025-02-09T11:07:00Z,2025-02-09T11:07:00Z,2025-02-09T11:07:00Z
org_northstar_001,zendesk,zd_ticket_148,tkt_000148,cus_00136,2025-02-09T11:30:00Z,normal,How-to,closed,29,212,4.0,2025-02-09T11:30:00Z,2025-02-09T11:30:00Z,2025-02-09T11:30:00Z
org_northstar_001,zendesk,zd_ticket_149,tkt_000149,cus_00030,2025-02-10T19:21:00Z,normal,Billing,solved,34,189,3.8,2025-02-10T19:21:00Z,2025-02-10T19:21:00Z,2025-02-10T19:21:00Z
org_northstar_001,zendesk,zd_ticket_150,tkt_000150,cus_00325,2025-02-10T12:35:00Z,low,Integration,closed,26,201,3.3,2025-02-10T12:35:00Z,2025-02-10T12:35:00Z,2025-02-10T12:35:00Z
org_northstar_001,zendesk,zd_ticket_151,tkt_000151,cus_00423,2025-02-10T16:32:00Z,low,Login,solved,33,185,3.2,2025-02-10T16:32:00Z,2025-02-10T16:32:00Z,2025-02-10T16:32:00Z
org_northstar_001,zendesk,zd_ticket_152,tkt_000152,cus_00235,2025-02-10T13:40:00Z,normal,Bug,closed,49,209,4.4,2025-02-10T13:40:00Z,2025-02-10T13:40:00Z,2025-02-10T13:40:00Z
org_northstar_001,zendesk,zd_ticket_153,tkt_000153,cus_00298,2025-02-11T08:43:00Z,normal,Bug,solved,29,336,4.6,2025-02-11T08:43:00Z,2025-02-11T08:43:00Z,2025-02-11T08:43:00Z
org_northstar_001,zendesk,zd_ticket_154,tkt_000154,cus_00314,2025-02-11T14:51:00Z,normal,Integration,open,66,281,4.7,2025-02-11T14:51:00Z,2025-02-11T14:51:00Z,2025-02-11T14:51:00Z
org_northstar_001,zendesk,zd_ticket_155,tkt_000155,cus_00128,2025-02-11T11:22:00Z,low,Performance,pending,23,392,4.5,2025-02-11T11:22:00Z,2025-02-11T11:22:00Z,2025-02-11T11:22:00Z
org_northstar_001,zendesk,zd_ticket_156,tkt_000156,cus_00348,2025-02-11T18:37:00Z,high,Bug,solved,58,324,2.9,2025-02-11T18:37:00Z,2025-02-11T18:37:00Z,2025-02-11T18:37:00Z
org_northstar_001,zendesk,zd_ticket_157,tkt_000157,cus_00231,2025-02-12T15:02:00Z,normal,Login,closed,31,377,4.3,2025-02-12T15:02:00Z,2025-02-12T15:02:00Z,2025-02-12T15:02:00Z
org_northstar_001,zendesk,zd_ticket_158,tkt_000158,cus_00073,2025-02-13T19:01:00Z,normal,Bug,closed,43,189,5,2025-02-13T19:01:00Z,2025-02-13T19:01:00Z,2025-02-13T19:01:00Z
org_northstar_001,zendesk,zd_ticket_159,tkt_000159,cus_00090,2025-02-13T18:11:00Z,normal,How-to,solved,29,278,5,2025-02-13T18:11:00Z,2025-02-13T18:11:00Z,2025-02-13T18:11:00Z
org_northstar_001,zendesk,zd_ticket_160,tkt_000160,cus_00448,2025-02-13T12:52:00Z,normal,Billing,solved,29,232,4.9,2025-02-13T12:52:00Z,2025-02-13T12:52:00Z,2025-02-13T12:52:00Z
org_northstar_001,zendesk,zd_ticket_161,tkt_000161,cus_00359,2025-02-13T16:03:00Z,normal,Billing,pending,31,498,5,2025-02-13T16:03:00Z,2025-02-13T16:03:00Z,2025-02-13T16:03:00Z
org_northstar_001,zendesk,zd_ticket_162,tkt_000162,cus_00036,2025-02-13T10:19:00Z,low,How-to,solved,69,542,5,2025-02-13T10:19:00Z,2025-02-13T10:19:00Z,2025-02-13T10:19:00Z
org_northstar_001,zendesk,zd_ticket_163,tkt_000163,cus_00318,2025-02-14T16:03:00Z,low,Performance,closed,23,322,4.3,2025-02-14T16:03:00Z,2025-02-14T16:03:00Z,2025-02-14T16:03:00Z
org_northstar_001,zendesk,zd_ticket_164,tkt_000164,cus_00158,2025-02-14T13:26:00Z,normal,Performance,closed,10,557,5,2025-02-14T13:26:00Z,2025-02-14T13:26:00Z,2025-02-14T13:26:00Z
org_northstar_001,zendesk,zd_ticket_165,tkt_000165,cus_00052,2025-02-14T13:16:00Z,normal,Billing,solved,54,366,4.4,2025-02-14T13:16:00Z,2025-02-14T13:16:00Z,2025-02-14T13:16:00Z
org_northstar_001,zendesk,zd_ticket_166,tkt_000166,cus_00094,2025-02-14T18:54:00Z,high,Integration,solved,29,204,4.3,2025-02-14T18:54:00Z,2025-02-14T18:54:00Z,2025-02-14T18:54:00Z
org_northstar_001,zendesk,zd_ticket_167,tkt_000167,cus_00140,2025-02-14T14:04:00Z,normal,Performance,solved,32,308,3.8,2025-02-14T14:04:00Z,2025-02-14T14:04:00Z,2025-02-14T14:04:00Z
org_northstar_001,zendesk,zd_ticket_168,tkt_000168,cus_00435,2025-02-15T18:16:00Z,high,Bug,closed,12,661,3.8,2025-02-15T18:16:00Z,2025-02-15T18:16:00Z,2025-02-15T18:16:00Z
org_northstar_001,zendesk,zd_ticket_169,tkt_000169,cus_00382,2025-02-16T13:12:00Z,normal,Bug,open,21,308,4.9,2025-02-16T13:12:00Z,2025-02-16T13:12:00Z,2025-02-16T13:12:00Z
org_northstar_001,zendesk,zd_ticket_170,tkt_000170,cus_00244,2025-02-17T14:22:00Z,low,How-to,solved,128,521,4.2,2025-02-17T14:22:00Z,2025-02-17T14:22:00Z,2025-02-17T14:22:00Z
org_northstar_001,zendesk,zd_ticket_171,tkt_000171,cus_00064,2025-02-17T16:03:00Z,normal,How-to,closed,12,646,5,2025-02-17T16:03:00Z,2025-02-17T16:03:00Z,2025-02-17T16:03:00Z
org_northstar_001,zendesk,zd_ticket_172,tkt_000172,cus_00031,2025-02-17T12:45:00Z,high,How-to,closed,75,294,4.7,2025-02-17T12:45:00Z,2025-02-17T12:45:00Z,2025-02-17T12:45:00Z
org_northstar_001,zendesk,zd_ticket_173,tkt_000173,cus_00233,2025-02-18T13:49:00Z,low,Performance,closed,40,627,4.6,2025-02-18T13:49:00Z,2025-02-18T13:49:00Z,2025-02-18T13:49:00Z
org_northstar_001,zendesk,zd_ticket_174,tkt_000174,cus_00156,2025-02-18T16:04:00Z,normal,Bug,closed,46,229,5,2025-02-18T16:04:00Z,2025-02-18T16:04:00Z,2025-02-18T16:04:00Z
org_northstar_001,zendesk,zd_ticket_175,tkt_000175,cus_00446,2025-02-19T14:56:00Z,low,Performance,solved,45,232,4.5,2025-02-19T14:56:00Z,2025-02-19T14:56:00Z,2025-02-19T14:56:00Z
org_northstar_001,zendesk,zd_ticket_176,tkt_000176,cus_00387,2025-02-19T19:27:00Z,normal,How-to,solved,23,151,4.1,2025-02-19T19:27:00Z,2025-02-19T19:27:00Z,2025-02-19T19:27:00Z
org_northstar_001,zendesk,zd_ticket_177,tkt_000177,cus_00463,2025-02-19T12:43:00Z,low,Performance,solved,16,314,4.5,2025-02-19T12:43:00Z,2025-02-19T12:43:00Z,2025-02-19T12:43:00Z
org_northstar_001,zendesk,zd_ticket_178,tkt_000178,cus_00030,2025-02-19T17:18:00Z,high,Performance,solved,22,304,3.9,2025-02-19T17:18:00Z,2025-02-19T17:18:00Z,2025-02-19T17:18:00Z
org_northstar_001,zendesk,zd_ticket_179,tkt_000179,cus_00216,2025-02-20T08:16:00Z,normal,Login,open,82,366,4.5,2025-02-20T08:16:00Z,2025-02-20T08:16:00Z,2025-02-20T08:16:00Z
org_northstar_001,zendesk,zd_ticket_180,tkt_000180,cus_00395,2025-02-20T10:09:00Z,high,How-to,closed,32,522,3.7,2025-02-20T10:09:00Z,2025-02-20T10:09:00Z,2025-02-20T10:09:00Z
org_northstar_001,zendesk,zd_ticket_181,tkt_000181,cus_00153,2025-02-20T15:09:00Z,normal,Integration,closed,30,116,3.9,2025-02-20T15:09:00Z,2025-02-20T15:09:00Z,2025-02-20T15:09:00Z
org_northstar_001,zendesk,zd_ticket_182,tkt_000182,cus_00221,2025-02-20T13:13:00Z,high,Integration,solved,24,314,5,2025-02-20T13:13:00Z,2025-02-20T13:13:00Z,2025-02-20T13:13:00Z
org_northstar_001,zendesk,zd_ticket_183,tkt_000183,cus_00305,2025-02-20T09:19:00Z,normal,Billing,open,15,417,3.4,2025-02-20T09:19:00Z,2025-02-20T09:19:00Z,2025-02-20T09:19:00Z
org_northstar_001,zendesk,zd_ticket_184,tkt_000184,cus_00099,2025-02-21T11:52:00Z,normal,Bug,closed,23,527,4.5,2025-02-21T11:52:00Z,2025-02-21T11:52:00Z,2025-02-21T11:52:00Z
org_northstar_001,zendesk,zd_ticket_185,tkt_000185,cus_00250,2025-02-21T08:15:00Z,normal,Performance,solved,18,151,4.2,2025-02-21T08:15:00Z,2025-02-21T08:15:00Z,2025-02-21T08:15:00Z
org_northstar_001,zendesk,zd_ticket_186,tkt_000186,cus_00224,2025-02-21T19:15:00Z,low,Performance,solved,29,362,4.8,2025-02-21T19:15:00Z,2025-02-21T19:15:00Z,2025-02-21T19:15:00Z
org_northstar_001,zendesk,zd_ticket_187,tkt_000187,cus_00434,2025-02-21T12:45:00Z,low,Billing,solved,27,280,4.9,2025-02-21T12:45:00Z,2025-02-21T12:45:00Z,2025-02-21T12:45:00Z
org_northstar_001,zendesk,zd_ticket_188,tkt_000188,cus_00411,2025-02-21T08:05:00Z,normal,Performance,closed,35,421,3.9,2025-02-21T08:05:00Z,2025-02-21T08:05:00Z,2025-02-21T08:05:00Z
org_northstar_001,zendesk,zd_ticket_189,tkt_000189,cus_00062,2025-02-21T19:04:00Z,high,Billing,closed,31,628,4.2,2025-02-21T19:04:00Z,2025-02-21T19:04:00Z,2025-02-21T19:04:00Z
org_northstar_001,zendesk,zd_ticket_190,tkt_000190,cus_00411,2025-02-21T18:28:00Z,urgent,Performance,open,23,212,4.5,2025-02-21T18:28:00Z,2025-02-21T18:28:00Z,2025-02-21T18:28:00Z
org_northstar_001,zendesk,zd_ticket_191,tkt_000191,cus_00169,2025-02-21T11:51:00Z,normal,Login,solved,41,246,3.6,2025-02-21T11:51:00Z,2025-02-21T11:51:00Z,2025-02-21T11:51:00Z
org_northstar_001,zendesk,zd_ticket_192,tkt_000192,cus_00225,2025-02-22T13:48:00Z,low,Billing,closed,12,427,3.8,2025-02-22T13:48:00Z,2025-02-22T13:48:00Z,2025-02-22T13:48:00Z
org_northstar_001,zendesk,zd_ticket_193,tkt_000193,cus_00266,2025-02-23T10:57:00Z,normal,Bug,solved,30,40,4.5,2025-02-23T10:57:00Z,2025-02-23T10:57:00Z,2025-02-23T10:57:00Z
org_northstar_001,zendesk,zd_ticket_194,tkt_000194,cus_00274,2025-02-24T14:42:00Z,normal,Billing,pending,20,163,2.8,2025-02-24T14:42:00Z,2025-02-24T14:42:00Z,2025-02-24T14:42:00Z
org_northstar_001,zendesk,zd_ticket_195,tkt_000195,cus_00015,2025-02-24T11:20:00Z,low,Bug,solved,20,690,4.1,2025-02-24T11:20:00Z,2025-02-24T11:20:00Z,2025-02-24T11:20:00Z
org_northstar_001,zendesk,zd_ticket_196,tkt_000196,cus_00027,2025-02-24T14:25:00Z,urgent,Billing,solved,33,313,4.5,2025-02-24T14:25:00Z,2025-02-24T14:25:00Z,2025-02-24T14:25:00Z
org_northstar_001,zendesk,zd_ticket_197,tkt_000197,cus_00140,2025-02-25T19:46:00Z,normal,Billing,pending,56,295,3.3,2025-02-25T19:46:00Z,2025-02-25T19:46:00Z,2025-02-25T19:46:00Z
org_northstar_001,zendesk,zd_ticket_198,tkt_000198,cus_00125,2025-02-25T14:37:00Z,high,How-to,closed,33,447,3.5,2025-02-25T14:37:00Z,2025-02-25T14:37:00Z,2025-02-25T14:37:00Z
org_northstar_001,zendesk,zd_ticket_199,tkt_000199,cus_00425,2025-02-25T09:36:00Z,normal,Billing,solved,14,606,4.4,2025-02-25T09:36:00Z,2025-02-25T09:36:00Z,2025-02-25T09:36:00Z
org_northstar_001,zendesk,zd_ticket_200,tkt_000200,cus_00016,2025-02-25T12:52:00Z,normal,Billing,closed,26,175,3.0,2025-02-25T12:52:00Z,2025-02-25T12:52:00Z,2025-02-25T12:52:00Z
org_northstar_001,zendesk,zd_ticket_201,tkt_000201,cus_00261,2025-02-25T15:56:00Z,normal,Performance,solved,34,187,5,2025-02-25T15:56:00Z,2025-02-25T15:56:00Z,2025-02-25T15:56:00Z
org_northstar_001,zendesk,zd_ticket_202,tkt_000202,cus_00007,2025-02-26T08:41:00Z,normal,Bug,closed,22,387,4.4,2025-02-26T08:41:00Z,2025-02-26T08:41:00Z,2025-02-26T08:41:00Z
org_northstar_001,zendesk,zd_ticket_203,tkt_000203,cus_00101,2025-02-26T12:38:00Z,low,Performance,closed,17,608,5,2025-02-26T12:38:00Z,2025-02-26T12:38:00Z,2025-02-26T12:38:00Z
org_northstar_001,zendesk,zd_ticket_204,tkt_000204,cus_00070,2025-02-26T10:31:00Z,low,Integration,solved,43,650,3.4,2025-02-26T10:31:00Z,2025-02-26T10:31:00Z,2025-02-26T10:31:00Z
org_northstar_001,zendesk,zd_ticket_205,tkt_000205,cus_00053,2025-02-26T09:53:00Z,normal,Bug,closed,29,249,4.4,2025-02-26T09:53:00Z,2025-02-26T09:53:00Z,2025-02-26T09:53:00Z
org_northstar_001,zendesk,zd_ticket_206,tkt_000206,cus_00327,2025-02-26T18:12:00Z,low,Billing,solved,37,621,4.4,2025-02-26T18:12:00Z,2025-02-26T18:12:00Z,2025-02-26T18:12:00Z
org_northstar_001,zendesk,zd_ticket_207,tkt_000207,cus_00350,2025-02-27T08:12:00Z,normal,Login,pending,41,111,4.0,2025-02-27T08:12:00Z,2025-02-27T08:12:00Z,2025-02-27T08:12:00Z
org_northstar_001,zendesk,zd_ticket_208,tkt_000208,cus_00192,2025-02-27T09:57:00Z,normal,Bug,closed,16,1004,5,2025-02-27T09:57:00Z,2025-02-27T09:57:00Z,2025-02-27T09:57:00Z
org_northstar_001,zendesk,zd_ticket_209,tkt_000209,cus_00445,2025-02-27T13:43:00Z,low,Login,solved,77,87,5,2025-02-27T13:43:00Z,2025-02-27T13:43:00Z,2025-02-27T13:43:00Z
org_northstar_001,zendesk,zd_ticket_210,tkt_000210,cus_00065,2025-02-27T14:50:00Z,low,Bug,solved,41,523,5,2025-02-27T14:50:00Z,2025-02-27T14:50:00Z,2025-02-27T14:50:00Z
org_northstar_001,zendesk,zd_ticket_211,tkt_000211,cus_00449,2025-02-27T15:08:00Z,normal,Performance,open,34,116,4.3,2025-02-27T15:08:00Z,2025-02-27T15:08:00Z,2025-02-27T15:08:00Z
org_northstar_001,zendesk,zd_ticket_212,tkt_000212,cus_00036,2025-02-28T08:49:00Z,high,Performance,closed,18,538,5,2025-02-28T08:49:00Z,2025-02-28T08:49:00Z,2025-02-28T08:49:00Z
org_northstar_001,zendesk,zd_ticket_213,tkt_000213,cus_00438,2025-02-28T16:36:00Z,normal,How-to,solved,79,125,4.3,2025-02-28T16:36:00Z,2025-02-28T16:36:00Z,2025-02-28T16:36:00Z
org_northstar_001,zendesk,zd_ticket_214,tkt_000214,cus_00047,2025-02-28T15:04:00Z,normal,Login,closed,12,147,5,2025-02-28T15:04:00Z,2025-02-28T15:04:00Z,2025-02-28T15:04:00Z
org_northstar_001,zendesk,zd_ticket_215,tkt_000215,cus_00125,2025-02-28T11:48:00Z,low,Performance,solved,16,197,4.9,2025-02-28T11:48:00Z,2025-02-28T11:48:00Z,2025-02-28T11:48:00Z
org_northstar_001,zendesk,zd_ticket_216,tkt_000216,cus_00013,2025-03-01T15:22:00Z,normal,Performance,closed,35,283,4.2,2025-03-01T15:22:00Z,2025-03-01T15:22:00Z,2025-03-01T15:22:00Z
org_northstar_001,zendesk,zd_ticket_217,tkt_000217,cus_00404,2025-03-02T09:17:00Z,low,Performance,pending,16,213,5,2025-03-02T09:17:00Z,2025-03-02T09:17:00Z,2025-03-02T09:17:00Z
org_northstar_001,zendesk,zd_ticket_218,tkt_000218,cus_00316,2025-03-02T14:08:00Z,normal,Performance,pending,55,412,3.9,2025-03-02T14:08:00Z,2025-03-02T14:08:00Z,2025-03-02T14:08:00Z
org_northstar_001,zendesk,zd_ticket_219,tkt_000219,cus_00133,2025-03-02T16:35:00Z,normal,Billing,solved,21,262,4.5,2025-03-02T16:35:00Z,2025-03-02T16:35:00Z,2025-03-02T16:35:00Z
org_northstar_001,zendesk,zd_ticket_220,tkt_000220,cus_00159,2025-03-03T10:39:00Z,high,Integration,closed,17,602,4.0,2025-03-03T10:39:00Z,2025-03-03T10:39:00Z,2025-03-03T10:39:00Z
org_northstar_001,zendesk,zd_ticket_221,tkt_000221,cus_00114,2025-03-03T16:00:00Z,normal,Billing,closed,14,271,4.4,2025-03-03T16:00:00Z,2025-03-03T16:00:00Z,2025-03-03T16:00:00Z
org_northstar_001,zendesk,zd_ticket_222,tkt_000222,cus_00284,2025-03-04T19:23:00Z,normal,Billing,open,112,234,3.7,2025-03-04T19:23:00Z,2025-03-04T19:23:00Z,2025-03-04T19:23:00Z
org_northstar_001,zendesk,zd_ticket_223,tkt_000223,cus_00070,2025-03-04T09:33:00Z,normal,How-to,solved,25,283,4.8,2025-03-04T09:33:00Z,2025-03-04T09:33:00Z,2025-03-04T09:33:00Z
org_northstar_001,zendesk,zd_ticket_224,tkt_000224,cus_00265,2025-03-04T12:10:00Z,normal,Integration,closed,61,268,5,2025-03-04T12:10:00Z,2025-03-04T12:10:00Z,2025-03-04T12:10:00Z
org_northstar_001,zendesk,zd_ticket_225,tkt_000225,cus_00218,2025-03-04T16:04:00Z,normal,Billing,closed,13,105,5,2025-03-04T16:04:00Z,2025-03-04T16:04:00Z,2025-03-04T16:04:00Z
org_northstar_001,zendesk,zd_ticket_226,tkt_000226,cus_00220,2025-03-05T13:23:00Z,high,Bug,closed,23,324,5,2025-03-05T13:23:00Z,2025-03-05T13:23:00Z,2025-03-05T13:23:00Z
org_northstar_001,zendesk,zd_ticket_227,tkt_000227,cus_00177,2025-03-05T09:30:00Z,normal,Bug,solved,16,445,5,2025-03-05T09:30:00Z,2025-03-05T09:30:00Z,2025-03-05T09:30:00Z
org_northstar_001,zendesk,zd_ticket_228,tkt_000228,cus_00136,2025-03-05T12:24:00Z,normal,How-to,closed,16,456,3.9,2025-03-05T12:24:00Z,2025-03-05T12:24:00Z,2025-03-05T12:24:00Z
org_northstar_001,zendesk,zd_ticket_229,tkt_000229,cus_00371,2025-03-05T19:31:00Z,normal,Billing,closed,17,287,5,2025-03-05T19:31:00Z,2025-03-05T19:31:00Z,2025-03-05T19:31:00Z
org_northstar_001,zendesk,zd_ticket_230,tkt_000230,cus_00152,2025-03-06T16:03:00Z,high,Bug,closed,41,489,3.3,2025-03-06T16:03:00Z,2025-03-06T16:03:00Z,2025-03-06T16:03:00Z
org_northstar_001,zendesk,zd_ticket_231,tkt_000231,cus_00278,2025-03-06T16:59:00Z,high,Performance,closed,28,399,3.9,2025-03-06T16:59:00Z,2025-03-06T16:59:00Z,2025-03-06T16:59:00Z
org_northstar_001,zendesk,zd_ticket_232,tkt_000232,cus_00035,2025-03-06T10:17:00Z,normal,How-to,closed,15,794,4.0,2025-03-06T10:17:00Z,2025-03-06T10:17:00Z,2025-03-06T10:17:00Z
org_northstar_001,zendesk,zd_ticket_233,tkt_000233,cus_00365,2025-03-06T10:47:00Z,high,Login,open,39,276,4.0,2025-03-06T10:47:00Z,2025-03-06T10:47:00Z,2025-03-06T10:47:00Z
org_northstar_001,zendesk,zd_ticket_234,tkt_000234,cus_00298,2025-03-06T14:30:00Z,normal,Performance,closed,14,282,4.0,2025-03-06T14:30:00Z,2025-03-06T14:30:00Z,2025-03-06T14:30:00Z
org_northstar_001,zendesk,zd_ticket_235,tkt_000235,cus_00329,2025-03-07T18:33:00Z,normal,Bug,solved,19,308,4.5,2025-03-07T18:33:00Z,2025-03-07T18:33:00Z,2025-03-07T18:33:00Z
org_northstar_001,zendesk,zd_ticket_236,tkt_000236,cus_00145,2025-03-07T19:33:00Z,low,Performance,solved,60,138,4.1,2025-03-07T19:33:00Z,2025-03-07T19:33:00Z,2025-03-07T19:33:00Z
org_northstar_001,zendesk,zd_ticket_237,tkt_000237,cus_00234,2025-03-07T12:28:00Z,normal,Login,closed,15,992,4.7,2025-03-07T12:28:00Z,2025-03-07T12:28:00Z,2025-03-07T12:28:00Z
org_northstar_001,zendesk,zd_ticket_238,tkt_000238,cus_00337,2025-03-07T19:39:00Z,low,Bug,open,18,320,4.9,2025-03-07T19:39:00Z,2025-03-07T19:39:00Z,2025-03-07T19:39:00Z
org_northstar_001,zendesk,zd_ticket_239,tkt_000239,cus_00345,2025-03-07T16:09:00Z,normal,Login,solved,25,788,4.2,2025-03-07T16:09:00Z,2025-03-07T16:09:00Z,2025-03-07T16:09:00Z
org_northstar_001,zendesk,zd_ticket_240,tkt_000240,cus_00400,2025-03-07T10:17:00Z,low,How-to,solved,32,401,3.7,2025-03-07T10:17:00Z,2025-03-07T10:17:00Z,2025-03-07T10:17:00Z
org_northstar_001,zendesk,zd_ticket_241,tkt_000241,cus_00176,2025-03-07T12:49:00Z,low,Billing,solved,13,518,4.1,2025-03-07T12:49:00Z,2025-03-07T12:49:00Z,2025-03-07T12:49:00Z
org_northstar_001,zendesk,zd_ticket_242,tkt_000242,cus_00373,2025-03-08T14:43:00Z,normal,How-to,solved,41,182,4.3,2025-03-08T14:43:00Z,2025-03-08T14:43:00Z,2025-03-08T14:43:00Z
org_northstar_001,zendesk,zd_ticket_243,tkt_000243,cus_00404,2025-03-08T18:48:00Z,high,Bug,pending,13,197,4.1,2025-03-08T18:48:00Z,2025-03-08T18:48:00Z,2025-03-08T18:48:00Z
org_northstar_001,zendesk,zd_ticket_244,tkt_000244,cus_00227,2025-03-08T08:26:00Z,normal,Login,pending,11,434,3.8,2025-03-08T08:26:00Z,2025-03-08T08:26:00Z,2025-03-08T08:26:00Z
org_northstar_001,zendesk,zd_ticket_245,tkt_000245,cus_00055,2025-03-09T15:56:00Z,normal,Integration,solved,36,206,5,2025-03-09T15:56:00Z,2025-03-09T15:56:00Z,2025-03-09T15:56:00Z
org_northstar_001,zendesk,zd_ticket_246,tkt_000246,cus_00395,2025-03-10T10:48:00Z,normal,Integration,closed,32,473,4.7,2025-03-10T10:48:00Z,2025-03-10T10:48:00Z,2025-03-10T10:48:00Z
org_northstar_001,zendesk,zd_ticket_247,tkt_000247,cus_00013,2025-03-10T09:10:00Z,high,Billing,solved,24,384,4.4,2025-03-10T09:10:00Z,2025-03-10T09:10:00Z,2025-03-10T09:10:00Z
