organization_id,source_system,source_record_id,date,channel,sessions,users,conversions,conversion_rate,bounce_rate,revenue_attributed_usd,source_updated_at,ingested_at,normalized_at
org_northstar_001,ga4,ga4_20250124_organic_search,2025-01-24,Organic Search,345,295,13,0.0377,0.4164,9167.82,2025-01-24T23:00:00Z,2025-01-25T03:00:00Z,2025-01-25T03:05:00Z
org_northstar_001,ga4,ga4_20250124_paid_search,2025-01-24,Paid Search,290,245,11,0.0379,0.4372,8080.78,2025-01-24T23:00:00Z,2025-01-25T03:00:00Z,2025-01-25T03:05:00Z
org_northstar_001,ga4,ga4_20250124_direct,2025-01-24,Direct,210,175,11,0.0524,0.4345,11254.16,2025-01-24T23:00:00Z,2025-01-25T03:00:00Z,2025-01-25T03:05:00Z
org_northstar_001,ga4,ga4_20250124_referral,2025-01-24,Referral,94,69,3,0.0319,0.4581,3206.87,2025-01-24T23:00:00Z,2025-01-25T03:00:00Z,2025-01-25T03:05:00Z
org_northstar_001,ga4,ga4_20250124_email,2025-01-24,Email,119,98,6,0.0504,0.424,6055.21,2025-01-24T23:00:00Z,2025-01-25T03:00:00Z,2025-01-25T03:05:00Z
org_northstar_001,ga4,ga4_20250124_social,2025-01-24,Social,99,77,2,0.0202,0.5491,1635.36,2025-01-24T23:00:00Z,2025-01-25T03:00:00Z,2025-01-25T03:05:00Z
org_northstar_001,ga4,ga4_20250125_organic_search,2025-01-25,Organic Search,250,198,9,0.036,0.4151,8484.96,2025-01-25T23:00:00Z,2025-01-26T03:00:00Z,2025-01-26T03:05:00Z
org_northstar_001,ga4,ga4_20250125_paid_search,2025-01-25,Paid Search,234,185,10,0.0427,0.4157,9232.12,2025-01-25T23:00:00Z,2025-01-26T03:00:00Z,2025-01-26T03:05:00Z
org_northstar_001,ga4,ga4_20250125_direct,2025-01-25,Direct,183,148,7,0.0383,0.3779,6694.35,2025-01-25T23:00:00Z,2025-01-26T03:00:00Z,2025-01-26T03:05:00Z
org_northstar_001,ga4,ga4_20250125_referral,2025-01-25,Referral,78,56,2,0.0256,0.4204,2042.28,2025-01-25T23:00:00Z,2025-01-26T03:00:00Z,2025-01-26T03:05:00Z
org_northstar_001,ga4,ga4_20250125_email,2025-01-25,Email,89,68,5,0.0562,0.3624,3546.75,2025-01-25T23:00:00Z,2025-01-26T03:00:00Z,2025-01-26T03:05:00Z
org_northstar_001,ga4,ga4_20250125_social,2025-01-25,Social,74,54,1,0.0135,0.5185,753.08,2025-01-25T23:00:00Z,2025-01-26T03:00:00Z,2025-01-26T03:05:00Z
org_northstar_001,ga4,ga4_20250126_organic_search,2025-01-26,Organic Search,299,247,10,0.0334,0.4589,9309.25,2025-01-26T23:00:00Z,2025-01-27T03:00:00Z,2025-01-27T03:05:00Z
org_northstar_001,ga4,ga4_20250126_paid_search,2025-01-26,Paid Search,237,176,8,0.0338,0.3899,8728.89,2025-01-26T23:00:00Z,2025-01-27T03:00:00Z,2025-01-27T03:05:00Z
org_northstar_001,ga4,ga4_20250126_direct,2025-01-26,Direct,185,133,10,0.0541,0.4568,7556.8,2025-01-26T23:00:00Z,2025-01-27T03:00:00Z,2025-01-27T03:05:00Z
org_northstar_001,ga4,ga4_20250126_referral,2025-01-26,Referral,65,50,2,0.0308,0.4098,1651.48,2025-01-26T23:00:00Z,2025-01-27T03:00:00Z,2025-01-27T03:05:00Z
org_northstar_001,ga4,ga4_20250126_email,2025-01-26,Email,101,79,5,0.0495,0.4158,3775.94,2025-01-26T23:00:00Z,2025-01-27T03:00:00Z,2025-01-27T03:05:00Z
org_northstar_001,ga4,ga4_20250126_social,2025-01-26,Social,69,55,1,0.0145,0.4998,738.63,2025-01-26T23:00:00Z,2025-01-27T03:00:00Z,2025-01-27T03:05:00Z
org_northstar_001,ga4,ga4_20250127_organic_search,2025-01-27,Organic Search,367,307,13,0.0354,0.4209,12179.55,2025-01-27T23:00:00Z,2025-01-28T03:00:00Z,2025-01-28T03:05:00Z
org_northstar_001,ga4,ga4_20250127_paid_search,2025-01-27,Paid Search,312,243,12,0.0385,0.4771,9076.38,2025-01-27T23:00:00Z,2025-01-28T03:00:00Z,2025-01-28T03:05:00Z
org_northstar_001,ga4,ga4_20250127_direct,2025-01-27,Direct,260,199,12,0.0462,0.3693,12631.88,2025-01-27T23:00:00Z,2025-01-28T03:00:00Z,2025-01-28T03:05:00Z
org_northstar_001,ga4,ga4_20250127_referral,2025-01-27,Referral,103,77,3,0.0291,0.45,2419.68,2025-01-27T23:00:00Z,2025-01-28T03:00:00Z,2025-01-28T03:05:00Z
org_northstar_001,ga4,ga4_20250127_email,2025-01-27,Email,107,89,5,0.0467,0.4191,5170.02,2025-01-27T23:00:00Z,2025-01-28T03:00:00Z,2025-01-28T03:05:00Z
org_northstar_001,ga4,ga4_20250127_social,2025-01-27,Social,90,74,1,0.0111,0.5889,1037.97,2025-01-27T23:00:00Z,2025-01-28T03:00:00Z,2025-01-28T03:05:00Z
org_northstar_001,ga4,ga4_20250128_organic_search,2025-01-28,Organic Search,323,270,11,0.0341,0.4567,7779.47,2025-01-28T23:00:00Z,2025-01-29T03:00:00Z,2025-01-29T03:05:00Z
org_northstar_001,ga4,ga4_20250128_paid_search,2025-01-28,Paid Search,298,217,12,0.0403,0.3818,12841.64,2025-01-28T23:00:00Z,2025-01-29T03:00:00Z,2025-01-29T03:05:00Z
org_northstar_001,ga4,ga4_20250128_direct,2025-01-28,Direct,258,200,13,0.0504,0.4067,9807.26,2025-01-28T23:00:00Z,2025-01-29T03:00:00Z,2025-01-29T03:05:00Z
org_northstar_001,ga4,ga4_20250128_referral,2025-01-28,Referral,102,80,3,0.0294,0.4361,2295.55,2025-01-28T23:00:00Z,2025-01-29T03:00:00Z,2025-01-29T03:05:00Z
org_northstar_001,ga4,ga4_20250128_email,2025-01-28,Email,119,91,7,0.0588,0.4308,5149.09,2025-01-28T23:00:00Z,2025-01-29T03:00:00Z,2025-01-29T03:05:00Z
org_northstar_001,ga4,ga4_20250128_social,2025-01-28,Social,94,80,2,0.0213,0.5466,1546.21,2025-01-28T23:00:00Z,2025-01-29T03:00:00Z,2025-01-29T03:05:00Z
org_northstar_001,ga4,ga4_20250129_organic_search,2025-01-29,Organic Search,370,303,12,0.0324,0.4539,10269.53,2025-01-29T23:00:00Z,2025-01-30T03:00:00Z,2025-01-30T03:05:00Z
org_northstar_001,ga4,ga4_20250129_paid_search,2025-01-29,Paid Search,313,265,14,0.0447,0.4576,11889.59,2025-01-29T23:00:00Z,2025-01-30T03:00:00Z,2025-01-30T03:05:00Z
org_northstar_001,ga4,ga4_20250129_direct,2025-01-29,Direct,235,171,10,0.0426,0.38,10795.17,2025-01-29T23:00:00Z,2025-01-30T03:00:00Z,2025-01-30T03:05:00Z
org_northstar_001,ga4,ga4_20250129_referral,2025-01-29,Referral,85,68,3,0.0353,0.4093,2832.5,2025-01-29T23:00:00Z,2025-01-30T03:00:00Z,2025-01-30T03:05:00Z
org_northstar_001,ga4,ga4_20250129_email,2025-01-29,Email,127,107,6,0.0472,0.436,4646.23,2025-01-29T23:00:00Z,2025-01-30T03:00:00Z,2025-01-30T03:05:00Z
org_northstar_001,ga4,ga4_20250129_social,2025-01-29,Social,85,71,1,0.0118,0.5364,790.97,2025-01-29T23:00:00Z,2025-01-30T03:00:00Z,2025-01-30T03:05:00Z
org_northstar_001,ga4,ga4_20250130_organic_search,2025-01-30,Organic Search,382,317,12,0.0314,0.4088,8557.57,2025-01-30T23:00:00Z,2025-01-31T03:00:00Z,2025-01-31T03:05:00Z
org_northstar_001,ga4,ga4_20250130_paid_search,2025-01-30,Paid Search,255,198,10,0.0392,0.4201,7058.82,2025-01-30T23:00:00Z,2025-01-31T03:00:00Z,2025-01-31T03:05:00Z
org_northstar_001,ga4,ga4_20250130_direct,2025-01-30,Direct,262,198,13,0.0496,0.4449,11721.74,2025-01-30T23:00:00Z,2025-01-31T03:00:00Z,2025-01-31T03:05:00Z
org_northstar_001,ga4,ga4_20250130_referral,2025-01-30,Referral,101,80,3,0.0297,0.4289,2451.64,2025-01-30T23:00:00Z,2025-01-31T03:00:00Z,2025-01-31T03:05:00Z
org_northstar_001,ga4,ga4_20250130_email,2025-01-30,Email,127,93,7,0.0551,0.384,6504.64,2025-01-30T23:00:00Z,2025-01-31T03:00:00Z,2025-01-31T03:05:00Z
org_northstar_001,ga4,ga4_20250130_social,2025-01-30,Social,103,80,2,0.0194,0.5593,1605.67,2025-01-30T23:00:00Z,2025-01-31T03:00:00Z,2025-01-31T03:05:00Z
org_northstar_001,ga4,ga4_20250131_organic_search,2025-01-31,Organic Search,395,326,14,0.0354,0.4204,14240.98,2025-01-31T23:00:00Z,2025-02-01T03:00:00Z,2025-02-01T03:05:00Z
org_northstar_001,ga4,ga4_20250131_paid_search,2025-01-31,Paid Search,286,211,12,0.042,0.3419,12262.91,2025-01-31T23:00:00Z,2025-02-01T03:00:00Z,2025-02-01T03:05:00Z
org_northstar_001,ga4,ga4_20250131_direct,2025-01-31,Direct,255,186,13,0.051,0.4279,10440.65,2025-01-31T23:00:00Z,2025-02-01T03:00:00Z,2025-02-01T03:05:00Z
org_northstar_001,ga4,ga4_20250131_referral,2025-01-31,Referral,84,64,2,0.0238,0.4168,1888.62,2025-01-31T23:00:00Z,2025-02-01T03:00:00Z,2025-02-01T03:05:00Z
org_northstar_001,ga4,ga4_20250131_email,2025-01-31,Email,110,82,6,0.0545,0.403,6080.81,2025-01-31T23:00:00Z,2025-02-01T03:00:00Z,2025-02-01T03:05:00Z
org_northstar_001,ga4,ga4_20250131_social,2025-01-31,Social,100,78,2,0.02,0.6391,2105.05,2025-01-31T23:00:00Z,2025-02-01T03:00:00Z,2025-02-01T03:05:00Z
org_northstar_001,ga4,ga4_20250201_organic_search,2025-02-01,Organic Search,261,219,8,0.0307,0.3949,6473.63,2025-02-01T23:00:00Z,2025-02-02T03:00:00Z,2025-02-02T03:05:00Z
org_northstar_001,ga4,ga4_20250201_paid_search,2025-02-01,Paid Search,225,163,9,0.04,0.4233,6997.52,2025-02-01T23:00:00Z,2025-02-02T03:00:00Z,2025-02-02T03:05:00Z
org_northstar_001,ga4,ga4_20250201_direct,2025-02-01,Direct,187,160,10,0.0535,0.4927,9013.52,2025-02-01T23:00:00Z,2025-02-02T03:00:00Z,2025-02-02T03:05:00Z
org_northstar_001,ga4,ga4_20250201_referral,2025-02-01,Referral,75,64,2,0.0267,0.3788,1582.28,2025-02-01T23:00:00Z,2025-02-02T03:00:00Z,2025-02-02T03:05:00Z
org_northstar_001,ga4,ga4_20250201_email,2025-02-01,Email,102,84,6,0.0588,0.451,4530.96,2025-02-01T23:00:00Z,2025-02-02T03:00:00Z,2025-02-02T03:05:00Z
org_northstar_001,ga4,ga4_20250201_social,2025-02-01,Social,66,50,1,0.0152,0.5211,877.73,2025-02-01T23:00:00Z,2025-02-02T03:00:00Z,2025-02-02T03:05:00Z
org_northstar_001,ga4,ga4_20250202_organic_search,2025-02-02,Organic Search,264,191,9,0.0341,0.4062,7611.2,2025-02-02T23:00:00Z,2025-02-03T03:00:00Z,2025-02-03T03:05:00Z
org_northstar_001,ga4,ga4_20250202_paid_search,2025-02-02,Paid Search,217,162,8,0.0369,0.4077,8238.89,2025-02-02T23:00:00Z,2025-02-03T03:00:00Z,2025-02-03T03:05:00Z
org_northstar_001,ga4,ga4_20250202_direct,2025-02-02,Direct,190,151,8,0.0421,0.4316,7178.83,2025-02-02T23:00:00Z,2025-02-03T03:00:00Z,2025-02-03T03:05:00Z
org_northstar_001,ga4,ga4_20250202_referral,2025-02-02,Referral,78,64,2,0.0256,0.4134,1880.07,2025-02-02T23:00:00Z,2025-02-03T03:00:00Z,2025-02-03T03:05:00Z
org_northstar_001,ga4,ga4_20250202_email,2025-02-02,Email,101,74,5,0.0495,0.4792,5382.81,2025-02-02T23:00:00Z,2025-02-03T03:00:00Z,2025-02-03T03:05:00Z
org_northstar_001,ga4,ga4_20250202_social,2025-02-02,Social,67,57,1,0.0149,0.5858,831.41,2025-02-02T23:00:00Z,2025-02-03T03:00:00Z,2025-02-03T03:05:00Z
org_northstar_001,ga4,ga4_20250203_organic_search,2025-02-03,Organic Search,340,289,13,0.0382,0.4814,9974.59,2025-02-03T23:00:00Z,2025-02-04T03:00:00Z,2025-02-04T03:05:00Z
org_northstar_001,ga4,ga4_20250203_paid_search,2025-02-03,Paid Search,254,208,10,0.0394,0.4481,7935.23,2025-02-03T23:00:00Z,2025-02-04T03:00:00Z,2025-02-04T03:05:00Z
org_northstar_001,ga4,ga4_20250203_direct,2025-02-03,Direct,257,218,13,0.0506,0.4489,9103.38,2025-02-03T23:00:00Z,2025-02-04T03:00:00Z,2025-02-04T03:05:00Z
org_northstar_001,ga4,ga4_20250203_referral,2025-02-03,Referral,86,63,2,0.0233,0.4409,1651.0,2025-02-03T23:00:00Z,2025-02-04T03:00:00Z,2025-02-04T03:05:00Z
org_northstar_001,ga4,ga4_20250203_email,2025-02-03,Email,127,101,8,0.063,0.4491,6936.58,2025-02-03T23:00:00Z,2025-02-04T03:00:00Z,2025-02-04T03:05:00Z
org_northstar_001,ga4,ga4_20250203_social,2025-02-03,Social,102,86,1,0.0098,0.5575,744.4,2025-02-03T23:00:00Z,2025-02-04T03:00:00Z,2025-02-04T03:05:00Z
org_northstar_001,ga4,ga4_20250204_organic_search,2025-02-04,Organic Search,334,274,11,0.0329,0.4959,10580.58,2025-02-04T23:00:00Z,2025-02-05T03:00:00Z,2025-02-05T03:05:00Z
org_northstar_001,ga4,ga4_20250204_paid_search,2025-02-04,Paid Search,300,226,13,0.0433,0.3669,12311.7,2025-02-04T23:00:00Z,2025-02-05T03:00:00Z,2025-02-05T03:05:00Z
org_northstar_001,ga4,ga4_20250204_direct,2025-02-04,Direct,212,161,11,0.0519,0.3705,10798.41,2025-02-04T23:00:00Z,2025-02-05T03:00:00Z,2025-02-05T03:05:00Z
org_northstar_001,ga4,ga4_20250204_referral,2025-02-04,Referral,103,80,3,0.0291,0.4329,3216.9,2025-02-04T23:00:00Z,2025-02-05T03:00:00Z,2025-02-05T03:05:00Z
org_northstar_001,ga4,ga4_20250204_email,2025-02-04,Email,125,100,6,0.048,0.455,6002.39,2025-02-04T23:00:00Z,2025-02-05T03:00:00Z,2025-02-05T03:05:00Z
org_northstar_001,ga4,ga4_20250204_social,2025-02-04,Social,85,61,1,0.0118,0.5544,1082.96,2025-02-04T23:00:00Z,2025-02-05T03:00:00Z,2025-02-05T03:05:00Z
org_northstar_001,ga4,ga4_20250205_organic_search,2025-02-05,Organic Search,370,316,14,0.0378,0.4834,13042.28,2025-02-05T23:00:00Z,2025-02-06T03:00:00Z,2025-02-06T03:05:00Z
org_northstar_001,ga4,ga4_20250205_paid_search,2025-02-05,Paid Search,253,194,12,0.0474,0.4341,12615.78,2025-02-05T23:00:00Z,2025-02-06T03:00:00Z,2025-02-06T03:05:00Z
org_northstar_001,ga4,ga4_20250205_direct,2025-02-05,Direct,236,186,12,0.0508,0.4308,11005.25,2025-02-05T23:00:00Z,2025-02-06T03:00:00Z,2025-02-06T03:05:00Z
org_northstar_001,ga4,ga4_20250205_referral,2025-02-05,Referral,98,83,3,0.0306,0.4173,3288.58,2025-02-05T23:00:00Z,2025-02-06T03:00:00Z,2025-02-06T03:05:00Z
org_northstar_001,ga4,ga4_20250205_email,2025-02-05,Email,115,92,7,0.0609,0.462,7027.9,2025-02-05T23:00:00Z,2025-02-06T03:00:00Z,2025-02-06T03:05:00Z
org_northstar_001,ga4,ga4_20250205_social,2025-02-05,Social,90,69,1,0.0111,0.5418,758.6,2025-02-05T23:00:00Z,2025-02-06T03:00:00Z,2025-02-06T03:05:00Z
org_northstar_001,ga4,ga4_20250206_organic_search,2025-02-06,Organic Search,348,254,11,0.0316,0.4743,10241.48,2025-02-06T23:00:00Z,2025-02-07T03:00:00Z,2025-02-07T03:05:00Z
org_northstar_001,ga4,ga4_20250206_paid_search,2025-02-06,Paid Search,298,231,12,0.0403,0.4197,12787.23,2025-02-06T23:00:00Z,2025-02-07T03:00:00Z,2025-02-07T03:05:00Z
org_northstar_001,ga4,ga4_20250206_direct,2025-02-06,Direct,259,188,12,0.0463,0.4218,8611.63,2025-02-06T23:00:00Z,2025-02-07T03:00:00Z,2025-02-07T03:05:00Z
org_northstar_001,ga4,ga4_20250206_referral,2025-02-06,Referral,100,75,3,0.03,0.391,2420.47,2025-02-06T23:00:00Z,2025-02-07T03:00:00Z,2025-02-07T03:05:00Z
org_northstar_001,ga4,ga4_20250206_email,2025-02-06,Email,125,102,8,0.064,0.4062,6524.72,2025-02-06T23:00:00Z,2025-02-07T03:00:00Z,2025-02-07T03:05:00Z
org_northstar_001,ga4,ga4_20250206_social,2025-02-06,Social,98,83,2,0.0204,0.5113,1580.02,2025-02-06T23:00:00Z,2025-02-07T03:00:00Z,2025-02-07T03:05:00Z
org_northstar_001,ga4,ga4_20250207_organic_search,2025-02-07,Organic Search,318,250,11,0.0346,0.4418,9143.6,2025-02-07T23:00:00Z,2025-02-08T03:00:00Z,2025-02-08T03:05:00Z
org_northstar_001,ga4,ga4_20250207_paid_search,2025-02-07,Paid Search,269,217,12,0.0446,0.4133,8749.82,2025-02-07T23:00:00Z,2025-02-08T03:00:00Z,2025-02-08T03:05:00Z
org_northstar_001,ga4,ga4_20250207_direct,2025-02-07,Direct,224,173,10,0.0446,0.4479,7423.07,2025-02-07T23:00:00Z,2025-02-08T03:00:00Z,2025-02-08T03:05:00Z
org_northstar_001,ga4,ga4_20250207_referral,2025-02-07,Referral,97,72,2,0.0206,0.4168,1549.42,2025-02-07T23:00:00Z,2025-02-08T03:00:00Z,2025-02-08T03:05:00Z
org_northstar_001,ga4,ga4_20250207_email,2025-02-07,Email,133,108,6,0.0451,0.4373,6254.43,2025-02-07T23:00:00Z,2025-02-08T03:00:00Z,2025-02-08T03:05:00Z
org_northstar_001,ga4,ga4_20250207_social,2025-02-07,Social,86,70,1,0.0116,0.5209,715.93,2025-02-07T23:00:00Z,2025-02-08T03:00:00Z,2025-02-08T03:05:00Z
org_northstar_001,ga4,ga4_20250208_organic_search,2025-02-08,Organic Search,309,240,11,0.0356,0.4277,11062.94,2025-02-08T23:00:00Z,2025-02-09T03:00:00Z,2025-02-09T03:05:00Z
org_northstar_001,ga4,ga4_20250208_paid_search,2025-02-08,Paid Search,228,193,9,0.0395,0.4329,7174.71,2025-02-08T23:00:00Z,2025-02-09T03:00:00Z,2025-02-09T03:05:00Z
org_northstar_001,ga4,ga4_20250208_direct,2025-02-08,Direct,172,145,7,0.0407,0.4107,5281.03,2025-02-08T23:00:00Z,2025-02-09T03:00:00Z,2025-02-09T03:05:00Z
org_northstar_001,ga4,ga4_20250208_referral,2025-02-08,Referral,83,63,2,0.0241,0.4454,2166.15,2025-02-08T23:00:00Z,2025-02-09T03:00:00Z,2025-02-09T03:05:00Z
org_northstar_001,ga4,ga4_20250208_email,2025-02-08,Email,103,80,6,0.0583,0.4746,6556.85,2025-02-08T23:00:00Z,2025-02-09T03:00:00Z,2025-02-09T03:05:00Z
org_northstar_001,ga4,ga4_20250208_social,2025-02-08,Social,74,62,1,0.0135,0.5489,735.09,2025-02-08T23:00:00Z,2025-02-09T03:00:00Z,2025-02-09T03:05:00Z
org_northstar_001,ga4,ga4_20250209_organic_search,2025-02-09,Organic Search,289,232,10,0.0346,0.4353,10813.01,2025-02-09T23:00:00Z,2025-02-10T03:00:00Z,2025-02-10T03:05:00Z
org_northstar_001,ga4,ga4_20250209_paid_search,2025-02-09,Paid Search,212,172,9,0.0425,0.4394,9170.42,2025-02-09T23:00:00Z,2025-02-10T03:00:00Z,2025-02-10T03:05:00Z
org_northstar_001,ga4,ga4_20250209_direct,2025-02-09,Direct,206,152,9,0.0437,0.416,7963.0,2025-02-09T23:00:00Z,2025-02-10T03:00:00Z,2025-02-10T03:05:00Z
org_northstar_001,ga4,ga4_20250209_referral,2025-02-09,Referral,74,53,2,0.027,0.4282,1400.88,2025-02-09T23:00:00Z,2025-02-10T03:00:00Z,2025-02-10T03:05:00Z
org_northstar_001,ga4,ga4_20250209_email,2025-02-09,Email,93,68,5,0.0538,0.459,4601.46,2025-02-09T23:00:00Z,2025-02-10T03:00:00Z,2025-02-10T03:05:00Z
org_northstar_001,ga4,ga4_20250209_social,2025-02-09,Social,69,53,1,0.0145,0.5971,739.59,2025-02-09T23:00:00Z,2025-02-10T03:00:00Z,2025-02-10T03:05:00Z
org_northstar_001,ga4,ga4_20250210_organic_search,2025-02-10,Organic Search,389,319,13,0.0334,0.3838,13185.52,2025-02-10T23:00:00Z,2025-02-11T03:00:00Z,2025-02-11T03:05:00Z
org_northstar_001,ga4,ga4_20250210_paid_search,2025-02-10,Paid Search,292,247,13,0.0445,0.4915,12669.26,2025-02-10T23:00:00Z,2025-02-11T03:00:00Z,2025-02-11T03:05:00Z
org_northstar_001,ga4,ga4_20250210_direct,2025-02-10,Direct,246,192,12,0.0488,0.4059,10182.86,2025-02-10T23:00:00Z,2025-02-11T03:00:00Z,2025-02-11T03:05:00Z
org_northstar_001,ga4,ga4_20250210_referral,2025-02-10,Referral,98,71,3,0.0306,0.4295,2475.54,2025-02-10T23:00:00Z,2025-02-11T03:00:00Z,2025-02-11T03:05:00Z
org_northstar_001,ga4,ga4_20250210_email,2025-02-10,Email,128,104,7,0.0547,0.4256,6456.84,2025-02-10T23:00:00Z,2025-02-11T03:00:00Z,2025-02-11T03:05:00Z
org_northstar_001,ga4,ga4_20250210_social,2025-02-10,Social,86,62,2,0.0233,0.5351,1671.74,2025-02-10T23:00:00Z,2025-02-11T03:00:00Z,2025-02-11T03:05:00Z
org_northstar_001,ga4,ga4_20250211_organic_search,2025-02-11,Organic Search,341,271,13,0.0381,0.4106,11946.94,2025-02-11T23:00:00Z,2025-02-12T03:00:00Z,2025-02-12T03:05:00Z
org_northstar_001,ga4,ga4_20250211_paid_search,2025-02-11,Paid Search,283,241,12,0.0424,0.4152,11193.05,2025-02-11T23:00:00Z,2025-02-12T03:00:00Z,2025-02-12T03:05:00Z
org_northstar_001,ga4,ga4_20250211_direct,2025-02-11,Direct,266,221,12,0.0451,0.4593,8656.42,2025-02-11T23:00:00Z,2025-02-12T03:00:00Z,2025-02-12T03:05:00Z
org_northstar_001,ga4,ga4_20250211_referral,2025-02-11,Referral,87,68,2,0.023,0.4228,2003.19,2025-02-11T23:00:00Z,2025-02-12T03:00:00Z,2025-02-12T03:05:00Z
org_northstar_001,ga4,ga4_20250211_email,2025-02-11,Email,111,80,6,0.0541,0.3974,5700.65,2025-02-11T23:00:00Z,2025-02-12T03:00:00Z,2025-02-12T03:05:00Z
org_northstar_001,ga4,ga4_20250211_social,2025-02-11,Social,105,78,2,0.019,0.5213,1524.39,2025-02-11T23:00:00Z,2025-02-12T03:00:00Z,2025-02-12T03:05:00Z
org_northstar_001,ga4,ga4_20250212_organic_search,2025-02-12,Organic Search,343,260,12,0.035,0.4257,9032.06,2025-02-12T23:00:00Z,2025-02-13T03:00:00Z,2025-02-13T03:05:00Z
org_northstar_001,ga4,ga4_20250212_paid_search,2025-02-12,Paid Search,309,245,11,0.0356,0.4537,9554.42,2025-02-12T23:00:00Z,2025-02-13T03:00:00Z,2025-02-13T03:05:00Z
org_northstar_001,ga4,ga4_20250212_direct,2025-02-12,Direct,270,208,13,0.0481,0.4317,9757.97,2025-02-12T23:00:00Z,2025-02-13T03:00:00Z,2025-02-13T03:05:00Z
org_northstar_001,ga4,ga4_20250212_referral,2025-02-12,Referral,100,72,2,0.02,0.4347,1566.29,2025-02-12T23:00:00Z,2025-02-13T03:00:00Z,2025-02-13T03:05:00Z
org_northstar_001,ga4,ga4_20250212_email,2025-02-12,Email,108,91,6,0.0556,0.4336,5920.65,2025-02-12T23:00:00Z,2025-02-13T03:00:00Z,2025-02-13T03:05:00Z
org_northstar_001,ga4,ga4_20250212_social,2025-02-12,Social,97,81,1,0.0103,0.5682,1050.32,2025-02-12T23:00:00Z,2025-02-13T03:00:00Z,2025-02-13T03:05:00Z
org_northstar_001,ga4,ga4_20250213_organic_search,2025-02-13,Organic Search,343,281,11,0.0321,0.4331,8111.56,2025-02-13T23:00:00Z,2025-02-14T03:00:00Z,2025-02-14T03:05:00Z
org_northstar_001,ga4,ga4_20250213_paid_search,2025-02-13,Paid Search,281,204,11,0.0391,0.4117,8566.98,2025-02-13T23:00:00Z,2025-02-14T03:00:00Z,2025-02-14T03:05:00Z
org_northstar_001,ga4,ga4_20250213_direct,2025-02-13,Direct,254,212,11,0.0433,0.4368,11343.98,2025-02-13T23:00:00Z,2025-02-14T03:00:00Z,2025-02-14T03:05:00Z
org_northstar_001,ga4,ga4_20250213_referral,2025-02-13,Referral,96,73,3,0.0312,0.4056,2215.14,2025-02-13T23:00:00Z,2025-02-14T03:00:00Z,2025-02-14T03:05:00Z
org_northstar_001,ga4,ga4_20250213_email,2025-02-13,Email,123,90,6,0.0488,0.4506,5635.72,2025-02-13T23:00:00Z,2025-02-14T03:00:00Z,2025-02-14T03:05:00Z
org_northstar_001,ga4,ga4_20250213_social,2025-02-13,Social,95,80,2,0.0211,0.553,1993.84,2025-02-13T23:00:00Z,2025-02-14T03:00:00Z,2025-02-14T03:05:00Z
org_northstar_001,ga4,ga4_20250214_organic_search,2025-02-14,Organic Search,364,281,13,0.0357,0.4432,12995.19,2025-02-14T23:00:00Z,2025-02-15T03:00:00Z,2025-02-15T03:05:00Z
org_northstar_001,ga4,ga4_20250214_paid_search,2025-02-14,Paid Search,295,217,13,0.0441,0.4142,10471.09,2025-02-14T23:00:00Z,2025-02-15T03:00:00Z,2025-02-15T03:05:00Z
org_northstar_001,ga4,ga4_20250214_direct,2025-02-14,Direct,264,217,13,0.0492,0.4616,9943.45,2025-02-14T23:00:00Z,2025-02-15T03:00:00Z,2025-02-15T03:05:00Z
org_northstar_001,ga4,ga4_20250214_referral,2025-02-14,Referral,99,82,2,0.0202,0.4441,1494.81,2025-02-14T23:00:00Z,2025-02-15T03:00:00Z,2025-02-15T03:05:00Z
org_northstar_001,ga4,ga4_20250214_email,2025-02-14,Email,121,95,6,0.0496,0.3986,6218.97,2025-02-14T23:00:00Z,2025-02-15T03:00:00Z,2025-02-15T03:05:00Z
org_northstar_001,ga4,ga4_20250214_social,2025-02-14,Social,105,88,2,0.019,0.5382,2002.51,2025-02-14T23:00:00Z,2025-02-15T03:00:00Z,2025-02-15T03:05:00Z
org_northstar_001,ga4,ga4_20250215_organic_search,2025-02-15,Organic Search,313,242,12,0.0383,0.4433,10858.3,2025-02-15T23:00:00Z,2025-02-16T03:00:00Z,2025-02-16T03:05:00Z
org_northstar_001,ga4,ga4_20250215_paid_search,2025-02-15,Paid Search,223,171,9,0.0404,0.4237,7332.98,2025-02-15T23:00:00Z,2025-02-16T03:00:00Z,2025-02-16T03:05:00Z
org_northstar_001,ga4,ga4_20250215_direct,2025-02-15,Direct,203,153,10,0.0493,0.3953,10918.79,2025-02-15T23:00:00Z,2025-02-16T03:00:00Z,2025-02-16T03:05:00Z
org_northstar_001,ga4,ga4_20250215_referral,2025-02-15,Referral,79,63,2,0.0253,0.4435,1579.78,2025-02-15T23:00:00Z,2025-02-16T03:00:00Z,2025-02-16T03:05:00Z
org_northstar_001,ga4,ga4_20250215_email,2025-02-15,Email,93,67,5,0.0538,0.4025,3758.95,2025-02-15T23:00:00Z,2025-02-16T03:00:00Z,2025-02-16T03:05:00Z
org_northstar_001,ga4,ga4_20250215_social,2025-02-15,Social,70,51,1,0.0143,0.5769,746.99,2025-02-15T23:00:00Z,2025-02-16T03:00:00Z,2025-02-16T03:05:00Z
